time,replicate,strain,OD,Empty_vector,stress
17,3,YadX,1.358,Yes,10mM_mg
17,4,YadX,1.487,Yes,10mM_mg
17,1,YriB,0.458,Yes,no_mg
17,2,YriB,0.538,Yes,no_mg
17,3,YriB,0.65,Yes,no_mg
17,4,YriB,0.588,Yes,no_mg
17,1,YriB,1.371,Yes,10mM_mg
17,2,YriB,1.379,Yes,10mM_mg
17,3,YriB,1.358,Yes,10mM_mg
17,4,YriB,1.487,Yes,10mM_mg
17,1,YmiA,0.458,Yes,no_mg
17,2,YmiA,0.538,Yes,no_mg
17,3,YmiA,0.65,Yes,no_mg
17,4,YmiA,0.588,Yes,no_mg
17,1,YmiA,1.371,Yes,10mM_mg
17,2,YmiA,1.379,Yes,10mM_mg
17,3,YmiA,1.358,Yes,10mM_mg
17,4,YmiA,1.487,Yes,10mM_mg
17,1,MgtT,0.458,Yes,no_mg
17,2,MgtT,0.538,Yes,no_mg
17,3,MgtT,0.65,Yes,no_mg
17,4,MgtT,0.588,Yes,no_mg
17,1,MgtT,1.371,Yes,10mM_mg
17,2,MgtT,1.379,Yes,10mM_mg
17,3,MgtT,1.358,Yes,10mM_mg
17,4,MgtT,1.487,Yes,10mM_mg
17,1,YmiC,0.458,Yes,no_mg
17,2,YmiC,0.538,Yes,no_mg
17,3,YmiC,0.65,Yes,no_mg
17,4,YmiC,0.588,Yes,no_mg
17,1,YmiC,1.371,Yes,10mM_mg
17,2,YmiC,1.379,Yes,10mM_mg
17,3,YmiC,1.358,Yes,10mM_mg
17,4,YmiC,1.487,Yes,10mM_mg
18,1,PmrR,0.64,No,no_mg
18,2,PmrR,0.77,No,no_mg
18,3,PmrR,0.579,No,no_mg
18,4,PmrR,0.699,No,no_mg
18,1,YdgU,0.768,No,no_mg
18,2,YdgU,0.857,No,no_mg
18,3,YdgU,0.85,No,no_mg
18,4,YdgU,0.943,No,no_mg
18,1,YdgU,1.136,No,10mM_mg
18,2,YdgU,1.177,No,10mM_mg
18,3,YdgU,1.244,No,10mM_mg
18,4,YdgU,1.266,No,10mM_mg
18,1,YoaI,0.408,No,no_mg
18,2,YoaI,0.733,No,no_mg
18,3,YoaI,0.537,No,no_mg
18,4,YoaI,0.556,No,no_mg
18,1,YadX,0.338,No,no_mg
18,2,YadX,0.321,No,no_mg
18,3,YadX,0.374,No,no_mg
18,4,YadX,0.333,No,no_mg
18,1,YadX,1.453,No,10mM_mg
18,2,YadX,1.424,No,10mM_mg
18,3,YadX,1.477,No,10mM_mg
18,4,YadX,1.122,No,10mM_mg
18,1,YriB,0.822,No,no_mg
18,2,YriB,0.761,No,no_mg
18,3,YriB,0.773,No,no_mg
18,4,YriB,0.744,No,no_mg
18,1,YriB,1.267,No,10mM_mg
18,2,YriB,1.26,No,10mM_mg
18,3,YriB,1.28,No,10mM_mg
18,4,YriB,1.417,No,10mM_mg
18,1,YmiA,0.503,No,no_mg
18,2,YmiA,0.475,No,no_mg
18,3,YmiA,0.53,No,no_mg
18,4,YmiA,0.461,No,no_mg
18,1,MgtT,0.468,No,no_mg
18,2,MgtT,0.462,No,no_mg
18,3,MgtT,0.429,No,no_mg
18,4,MgtT,0.304,No,no_mg
18,1,MgtT,1.383,No,10mM_mg
18,2,MgtT,1.345,No,10mM_mg
18,3,MgtT,1.442,No,10mM_mg
18,4,MgtT,1.491,No,10mM_mg
18,1,YmiC,0.521,No,no_mg
18,2,YmiC,0.523,No,no_mg
18,3,YmiC,0.474,No,no_mg
18,4,YmiC,0.58,No,no_mg
18,1,YmiC,1.155,No,10mM_mg
18,2,YmiC,1.139,No,10mM_mg
18,3,YmiC,1.125,No,10mM_mg
18,4,YmiC,1.184,No,10mM_mg
18,1,PmrR,0.423,Yes,no_mg
18,2,PmrR,0.523,Yes,no_mg
18,3,PmrR,0.646,Yes,no_mg
18,4,PmrR,0.598,Yes,no_mg
18,1,YdgU,0.423,Yes,no_mg
18,2,YdgU,0.523,Yes,no_mg
18,3,YdgU,0.646,Yes,no_mg
18,4,YdgU,0.598,Yes,no_mg
18,1,YdgU,1.444,Yes,10mM_mg
18,2,YdgU,1.435,Yes,10mM_mg
18,3,YdgU,1.421,Yes,10mM_mg
18,4,YdgU,1.481,Yes,10mM_mg
18,1,YoaI,0.423,Yes,no_mg
18,2,YoaI,0.523,Yes,no_mg
18,3,YoaI,0.646,Yes,no_mg
18,4,YoaI,0.598,Yes,no_mg
18,1,YadX,0.423,Yes,no_mg
18,2,YadX,0.523,Yes,no_mg
18,3,YadX,0.646,Yes,no_mg
18,4,YadX,0.598,Yes,no_mg
18,1,YadX,1.444,Yes,10mM_mg
18,2,YadX,1.435,Yes,10mM_mg
18,3,YadX,1.421,Yes,10mM_mg
18,4,YadX,1.481,Yes,10mM_mg
18,1,YriB,0.423,Yes,no_mg
18,2,YriB,0.523,Yes,no_mg
18,3,YriB,0.646,Yes,no_mg
18,4,YriB,0.598,Yes,no_mg
18,1,YriB,1.444,Yes,10mM_mg
18,2,YriB,1.435,Yes,10mM_mg
18,3,YriB,1.421,Yes,10mM_mg
18,4,YriB,1.481,Yes,10mM_mg
18,1,YmiA,0.423,Yes,no_mg
18,2,YmiA,0.523,Yes,no_mg
18,3,YmiA,0.646,Yes,no_mg
18,4,YmiA,0.598,Yes,no_mg
18,1,MgtT,0.423,Yes,no_mg
18,2,MgtT,0.523,Yes,no_mg
18,3,MgtT,0.646,Yes,no_mg
18,4,MgtT,0.598,Yes,no_mg
18,1,MgtT,1.444,Yes,10mM_mg
18,2,MgtT,1.435,Yes,10mM_mg
18,3,MgtT,1.421,Yes,10mM_mg
18,4,MgtT,1.481,Yes,10mM_mg
18,1,YmiC,0.423,Yes,no_mg
18,2,YmiC,0.523,Yes,no_mg
18,3,YmiC,0.646,Yes,no_mg
18,4,YmiC,0.598,Yes,no_mg
18,1,YmiC,1.444,Yes,10mM_mg
18,2,YmiC,1.435,Yes,10mM_mg
18,3,YmiC,1.421,Yes,10mM_mg
18,4,YmiC,1.481,Yes,10mM_mg
19,1,PmrR,0.694,No,no_mg
19,2,PmrR,0.776,No,no_mg
19,3,PmrR,0.604,No,no_mg
19,4,PmrR,0.667,No,no_mg
19,1,YdgU,0.795,No,no_mg
19,2,YdgU,0.873,No,no_mg
19,3,YdgU,0.867,No,no_mg
19,4,YdgU,0.957,No,no_mg
19,1,YdgU,1.147,No,10mM_mg
19,2,YdgU,1.202,No,10mM_mg
19,3,YdgU,1.22,No,10mM_mg
19,4,YdgU,1.261,No,10mM_mg
19,1,YoaI,0.395,No,no_mg
19,2,YoaI,0.718,No,no_mg
19,3,YoaI,0.617,No,no_mg
19,4,YoaI,0.418,No,no_mg
19,1,YadX,0.342,No,no_mg
19,2,YadX,0.321,No,no_mg
19,3,YadX,0.373,No,no_mg
19,4,YadX,0.332,No,no_mg
19,1,YadX,1.459,No,10mM_mg
19,2,YadX,1.476,No,10mM_mg
19,3,YadX,1.513,No,10mM_mg
19,4,YadX,1.092,No,10mM_mg
19,1,YriB,0.817,No,no_mg
19,2,YriB,0.761,No,no_mg
19,3,YriB,0.778,No,no_mg
19,4,YriB,0.745,No,no_mg
19,1,YriB,1.322,No,10mM_mg
19,2,YriB,1.311,No,10mM_mg
19,3,YriB,1.333,No,10mM_mg
19,4,YriB,1.412,No,10mM_mg
19,1,YmiA,0.474,No,no_mg
19,2,YmiA,0.521,No,no_mg
19,3,YmiA,0.615,No,no_mg
19,4,YmiA,0.485,No,no_mg
19,1,MgtT,0.436,No,no_mg
19,2,MgtT,0.43,No,no_mg
19,3,MgtT,0.437,No,no_mg
19,4,MgtT,0.304,No,no_mg
19,1,MgtT,1.452,No,10mM_mg
19,2,MgtT,1.294,No,10mM_mg
19,3,MgtT,1.503,No,10mM_mg
19,4,MgtT,1.508,No,10mM_mg
19,1,YmiC,0.543,No,no_mg
19,2,YmiC,0.527,No,no_mg
19,3,YmiC,0.48,No,no_mg
19,4,YmiC,0.569,No,no_mg
19,1,YmiC,1.198,No,10mM_mg
19,2,YmiC,1.172,No,10mM_mg
19,3,YmiC,1.122,No,10mM_mg
19,4,YmiC,1.197,No,10mM_mg
19,1,PmrR,0.401,Yes,no_mg
19,2,PmrR,0.481,Yes,no_mg
19,3,PmrR,0.643,Yes,no_mg
19,4,PmrR,0.597,Yes,no_mg
19,1,YdgU,0.401,Yes,no_mg
19,2,YdgU,0.481,Yes,no_mg
19,3,YdgU,0.643,Yes,no_mg
19,4,YdgU,0.597,Yes,no_mg
19,1,YdgU,1.481,Yes,10mM_mg
19,2,YdgU,1.458,Yes,10mM_mg
19,3,YdgU,1.459,Yes,10mM_mg
19,4,YdgU,1.435,Yes,10mM_mg
19,1,YoaI,0.401,Yes,no_mg
19,2,YoaI,0.481,Yes,no_mg
19,3,YoaI,0.643,Yes,no_mg
19,4,YoaI,0.597,Yes,no_mg
19,1,YadX,0.401,Yes,no_mg
19,2,YadX,0.481,Yes,no_mg
19,3,YadX,0.643,Yes,no_mg
19,4,YadX,0.597,Yes,no_mg
19,1,YadX,1.481,Yes,10mM_mg
19,2,YadX,1.458,Yes,10mM_mg
19,3,YadX,1.459,Yes,10mM_mg
19,4,YadX,1.435,Yes,10mM_mg
19,1,YriB,0.401,Yes,no_mg
19,2,YriB,0.481,Yes,no_mg
19,3,YriB,0.643,Yes,no_mg
19,4,YriB,0.597,Yes,no_mg
19,1,YriB,1.481,Yes,10mM_mg
19,2,YriB,1.458,Yes,10mM_mg
19,3,YriB,1.459,Yes,10mM_mg
19,4,YriB,1.435,Yes,10mM_mg
19,1,YmiA,0.401,Yes,no_mg
19,2,YmiA,0.481,Yes,no_mg
19,3,YmiA,0.643,Yes,no_mg
19,4,YmiA,0.597,Yes,no_mg
19,1,MgtT,0.401,Yes,no_mg
19,2,MgtT,0.481,Yes,no_mg
19,3,MgtT,0.643,Yes,no_mg
19,4,MgtT,0.597,Yes,no_mg
19,1,MgtT,1.481,Yes,10mM_mg
19,2,MgtT,1.458,Yes,10mM_mg
19,3,MgtT,1.459,Yes,10mM_mg
19,4,MgtT,1.435,Yes,10mM_mg
19,1,YmiC,0.401,Yes,no_mg
19,2,YmiC,0.481,Yes,no_mg
19,3,YmiC,0.643,Yes,no_mg
19,4,YmiC,0.597,Yes,no_mg
19,1,YmiC,1.481,Yes,10mM_mg
19,2,YmiC,1.458,Yes,10mM_mg
19,3,YmiC,1.459,Yes,10mM_mg
19,4,YmiC,1.435,Yes,10mM_mg
20,1,PmrR,0.712,No,no_mg
20,2,PmrR,0.833,No,no_mg
20,3,PmrR,0.731,No,no_mg
20,4,PmrR,0.724,No,no_mg
20,1,YdgU,0.812,No,no_mg
20,2,YdgU,0.888,No,no_mg
20,3,YdgU,0.873,No,no_mg
20,4,YdgU,0.976,No,no_mg
20,1,YdgU,1.149,No,10mM_mg
20,2,YdgU,1.215,No,10mM_mg
20,3,YdgU,1.272,No,10mM_mg
20,4,YdgU,1.26,No,10mM_mg
20,1,YoaI,0.355,No,no_mg
20,2,YoaI,0.667,No,no_mg
20,3,YoaI,0.767,No,no_mg
20,4,YoaI,0.5,No,no_mg
20,1,YadX,0.341,No,no_mg
20,2,YadX,0.321,No,no_mg
20,3,YadX,0.38,No,no_mg
20,4,YadX,0.329,No,no_mg
20,1,YadX,1.412,No,10mM_mg
20,2,YadX,1.453,No,10mM_mg
20,3,YadX,1.527,No,10mM_mg
20,4,YadX,1.058,No,10mM_mg
20,1,YriB,0.82,No,no_mg
20,2,YriB,0.763,No,no_mg
20,3,YriB,0.784,No,no_mg
20,4,YriB,0.748,No,no_mg
20,1,YriB,1.354,No,10mM_mg
20,2,YriB,1.342,No,10mM_mg
20,3,YriB,1.363,No,10mM_mg
20,4,YriB,1.414,No,10mM_mg
20,1,YmiA,0.771,No,no_mg
20,2,YmiA,0.639,No,no_mg
20,3,YmiA,0.635,No,no_mg
20,4,YmiA,0.521,No,no_mg
20,1,MgtT,0.416,No,no_mg
20,2,MgtT,0.407,No,no_mg
20,3,MgtT,0.444,No,no_mg
20,4,MgtT,0.307,No,no_mg
20,1,MgtT,1.475,No,10mM_mg
20,2,MgtT,1.261,No,10mM_mg
20,3,MgtT,1.511,No,10mM_mg
20,4,MgtT,1.495,No,10mM_mg
20,1,YmiC,0.575,No,no_mg
20,2,YmiC,0.533,No,no_mg
20,3,YmiC,0.49,No,no_mg
20,4,YmiC,0.563,No,no_mg
20,1,YmiC,1.225,No,10mM_mg
20,2,YmiC,1.178,No,10mM_mg
20,3,YmiC,1.126,No,10mM_mg
20,4,YmiC,1.213,No,10mM_mg
20,1,PmrR,0.401,Yes,no_mg
20,2,PmrR,0.426,Yes,no_mg
20,3,PmrR,0.65,Yes,no_mg
20,4,PmrR,0.603,Yes,no_mg
20,1,YdgU,0.401,Yes,no_mg
20,2,YdgU,0.426,Yes,no_mg
20,3,YdgU,0.65,Yes,no_mg
20,4,YdgU,0.603,Yes,no_mg
20,1,YdgU,1.498,Yes,10mM_mg
20,2,YdgU,1.462,Yes,10mM_mg
20,3,YdgU,1.478,Yes,10mM_mg
20,4,YdgU,1.471,Yes,10mM_mg
20,1,YoaI,0.401,Yes,no_mg
20,2,YoaI,0.426,Yes,no_mg
20,3,YoaI,0.65,Yes,no_mg
20,4,YoaI,0.603,Yes,no_mg
20,1,YadX,0.401,Yes,no_mg
20,2,YadX,0.426,Yes,no_mg
20,3,YadX,0.65,Yes,no_mg
20,4,YadX,0.603,Yes,no_mg
20,1,YadX,1.498,Yes,10mM_mg
20,2,YadX,1.462,Yes,10mM_mg
20,3,YadX,1.478,Yes,10mM_mg
20,4,YadX,1.471,Yes,10mM_mg
20,1,YriB,0.401,Yes,no_mg
20,2,YriB,0.426,Yes,no_mg
20,3,YriB,0.65,Yes,no_mg
20,4,YriB,0.603,Yes,no_mg
20,1,YriB,1.498,Yes,10mM_mg
20,2,YriB,1.462,Yes,10mM_mg
20,3,YriB,1.478,Yes,10mM_mg
20,4,YriB,1.471,Yes,10mM_mg
20,1,YmiA,0.401,Yes,no_mg
20,2,YmiA,0.426,Yes,no_mg
20,3,YmiA,0.65,Yes,no_mg
20,4,YmiA,0.603,Yes,no_mg
20,1,MgtT,0.401,Yes,no_mg
20,2,MgtT,0.426,Yes,no_mg
20,3,MgtT,0.65,Yes,no_mg
20,4,MgtT,0.603,Yes,no_mg
20,1,MgtT,1.498,Yes,10mM_mg
20,2,MgtT,1.462,Yes,10mM_mg
20,3,MgtT,1.478,Yes,10mM_mg
20,4,MgtT,1.471,Yes,10mM_mg
20,1,YmiC,0.401,Yes,no_mg
20,2,YmiC,0.426,Yes,no_mg
20,3,YmiC,0.65,Yes,no_mg
20,4,YmiC,0.603,Yes,no_mg
20,1,YmiC,1.498,Yes,10mM_mg
20,2,YmiC,1.462,Yes,10mM_mg
20,3,YmiC,1.478,Yes,10mM_mg
20,4,YmiC,1.471,Yes,10mM_mg
0,1,YriA,0.03,No,no_mg
0,2,YriA,0.03,No,no_mg
0,3,YriA,0.03,No,no_mg
0,4,YriA,0.03,No,no_mg
0,1,YriA,0.03,No,10mM_mg
0,2,YriA,0.03,No,10mM_mg
0,3,YriA,0.03,No,10mM_mg
0,4,YriA,0.03,No,10mM_mg
0,1,YadW,0.03,No,no_mg
0,2,YadW,0.03,No,no_mg
0,3,YadW,0.03,No,no_mg
0,4,YadW,0.03,No,no_mg
0,1,YadW,0.03,No,10mM_mg
0,2,YadW,0.03,No,10mM_mg
0,3,YadW,0.03,No,10mM_mg
0,4,YadW,0.03,No,10mM_mg
0,1,YqhI,0.03,No,no_mg
0,2,YqhI,0.03,No,no_mg
0,3,YqhI,0.03,No,no_mg
0,4,YqhI,0.03,No,no_mg
0,1,YqhI,0.03,No,10mM_mg
0,2,YqhI,0.03,No,10mM_mg
0,3,YqhI,0.03,No,10mM_mg
0,4,YqhI,0.03,No,10mM_mg
0,1,YkgS,0.03,No,no_mg
0,2,YkgS,0.03,No,no_mg
0,3,YkgS,0.03,No,no_mg
0,4,YkgS,0.03,No,no_mg
0,1,YkgS,0.03,No,10mM_mg
0,2,YkgS,0.03,No,10mM_mg
0,3,YkgS,0.03,No,10mM_mg
0,4,YkgS,0.03,No,10mM_mg
0,1,YobF,0.03,No,no_mg
0,2,YobF,0.03,No,no_mg
0,3,YobF,0.03,No,no_mg
0,4,YobF,0.03,No,no_mg
0,1,YobF,0.03,No,10mM_mg
0,2,YobF,0.03,No,10mM_mg
0,3,YobF,0.03,No,10mM_mg
0,4,YobF,0.03,No,10mM_mg
0,1,YddY,0.03,No,no_mg
0,2,YddY,0.03,No,no_mg
0,3,YddY,0.03,No,no_mg
0,4,YddY,0.03,No,no_mg
0,1,YddY,0.03,No,10mM_mg
0,2,YddY,0.03,No,10mM_mg
0,3,YddY,0.03,No,10mM_mg
0,4,YddY,0.03,No,10mM_mg
0,1,MgtS,0.03,No,no_mg
0,2,MgtS,0.03,No,no_mg
0,3,MgtS,0.03,No,no_mg
0,4,MgtS,0.03,No,no_mg
0,1,MgtS,0.03,No,10mM_mg
0,2,MgtS,0.03,No,10mM_mg
0,3,MgtS,0.03,No,10mM_mg
0,4,MgtS,0.03,No,10mM_mg
1,1,YriA,0.105,No,no_mg
1,2,YriA,0.109,No,no_mg
1,3,YriA,0.107,No,no_mg
1,4,YriA,0.107,No,no_mg
1,1,YriA,0.108,No,10mM_mg
1,2,YriA,0.115,No,10mM_mg
1,3,YriA,0.108,No,10mM_mg
1,4,YriA,0.111,No,10mM_mg
1,1,YadW,0.112,No,no_mg
1,2,YadW,0.11,No,no_mg
1,3,YadW,0.108,No,no_mg
1,4,YadW,0.108,No,no_mg
1,1,YadW,0.111,No,10mM_mg
1,2,YadW,0.111,No,10mM_mg
1,3,YadW,0.109,No,10mM_mg
1,4,YadW,0.112,No,10mM_mg
1,1,YqhI,0.103,No,no_mg
1,2,YqhI,0.104,No,no_mg
1,3,YqhI,0.102,No,no_mg
1,4,YqhI,0.107,No,no_mg
1,1,YqhI,0.109,No,10mM_mg
1,2,YqhI,0.108,No,10mM_mg
1,3,YqhI,0.109,No,10mM_mg
1,4,YqhI,0.109,No,10mM_mg
1,1,YkgS,0.105,No,no_mg
1,2,YkgS,0.103,No,no_mg
1,3,YkgS,0.1,No,no_mg
1,4,YkgS,0.1,No,no_mg
1,1,YkgS,0.102,No,10mM_mg
1,2,YkgS,0.106,No,10mM_mg
1,3,YkgS,0.096,No,10mM_mg
1,4,YkgS,0.104,No,10mM_mg
1,1,YobF,0.113,No,no_mg
1,2,YobF,0.117,No,no_mg
1,3,YobF,0.115,No,no_mg
1,4,YobF,0.114,No,no_mg
1,1,YobF,0.114,No,10mM_mg
1,2,YobF,0.113,No,10mM_mg
1,3,YobF,0.116,No,10mM_mg
1,4,YobF,0.113,No,10mM_mg
1,1,YddY,0.11,No,no_mg
1,2,YddY,0.109,No,no_mg
1,3,YddY,0.091,No,no_mg
1,4,YddY,0.112,No,no_mg
1,1,YddY,0.111,No,10mM_mg
1,2,YddY,0.109,No,10mM_mg
1,3,YddY,0.114,No,10mM_mg
1,4,YddY,0.114,No,10mM_mg
1,1,MgtS,0.1,No,no_mg
1,2,MgtS,0.099,No,no_mg
1,3,MgtS,0.099,No,no_mg
1,4,MgtS,0.098,No,no_mg
1,1,MgtS,0.099,No,10mM_mg
1,2,MgtS,0.1,No,10mM_mg
1,3,MgtS,0.101,No,10mM_mg
1,4,MgtS,0.099,No,10mM_mg
2,1,YriA,0.132,No,no_mg
2,2,YriA,0.149,No,no_mg
2,3,YriA,0.136,No,no_mg
2,4,YriA,0.137,No,no_mg
2,1,YriA,0.139,No,10mM_mg
2,2,YriA,0.152,No,10mM_mg
2,3,YriA,0.141,No,10mM_mg
2,4,YriA,0.14,No,10mM_mg
2,1,YadW,0.152,No,no_mg
2,2,YadW,0.156,No,no_mg
2,3,YadW,0.138,No,no_mg
2,4,YadW,0.142,No,no_mg
2,1,YadW,0.143,No,10mM_mg
2,2,YadW,0.143,No,10mM_mg
2,3,YadW,0.143,No,10mM_mg
2,4,YadW,0.142,No,10mM_mg
2,1,YqhI,0.128,No,no_mg
2,2,YqhI,0.125,No,no_mg
2,3,YqhI,0.126,No,no_mg
2,4,YqhI,0.136,No,no_mg
2,1,YqhI,0.135,No,10mM_mg
2,2,YqhI,0.133,No,10mM_mg
2,3,YqhI,0.135,No,10mM_mg
2,4,YqhI,0.135,No,10mM_mg
2,1,YkgS,0.118,No,no_mg
2,2,YkgS,0.117,No,no_mg
2,3,YkgS,0.117,No,no_mg
2,4,YkgS,0.116,No,no_mg
2,1,YkgS,0.118,No,10mM_mg
2,2,YkgS,0.126,No,10mM_mg
2,3,YkgS,0.105,No,10mM_mg
2,4,YkgS,0.117,No,10mM_mg
2,1,YobF,0.146,No,no_mg
2,2,YobF,0.152,No,no_mg
2,3,YobF,0.155,No,no_mg
2,4,YobF,0.154,No,no_mg
2,1,YobF,0.155,No,10mM_mg
2,2,YobF,0.146,No,10mM_mg
2,3,YobF,0.149,No,10mM_mg
2,4,YobF,0.149,No,10mM_mg
2,1,YddY,0.14,No,no_mg
2,2,YddY,0.138,No,no_mg
2,3,YddY,0.103,No,no_mg
2,4,YddY,0.144,No,no_mg
2,1,YddY,0.144,No,10mM_mg
2,2,YddY,0.142,No,10mM_mg
2,3,YddY,0.143,No,10mM_mg
2,4,YddY,0.144,No,10mM_mg
2,1,MgtS,0.1,No,no_mg
2,2,MgtS,0.099,No,no_mg
2,3,MgtS,0.101,No,no_mg
2,4,MgtS,0.1,No,no_mg
2,1,MgtS,0.1,No,10mM_mg
2,2,MgtS,0.101,No,10mM_mg
2,3,MgtS,0.102,No,10mM_mg
2,4,MgtS,0.099,No,10mM_mg
3,1,YriA,0.175,No,no_mg
3,2,YriA,0.2,No,no_mg
3,3,YriA,0.187,No,no_mg
3,4,YriA,0.193,No,no_mg
3,1,YriA,0.185,No,10mM_mg
3,2,YriA,0.203,No,10mM_mg
3,3,YriA,0.193,No,10mM_mg
3,4,YriA,0.201,No,10mM_mg
3,1,YadW,0.206,No,no_mg
3,2,YadW,0.234,No,no_mg
3,3,YadW,0.195,No,no_mg
3,4,YadW,0.201,No,no_mg
3,1,YadW,0.206,No,10mM_mg
3,2,YadW,0.211,No,10mM_mg
3,3,YadW,0.217,No,10mM_mg
3,4,YadW,0.208,No,10mM_mg
3,1,YqhI,0.161,No,no_mg
3,2,YqhI,0.158,No,no_mg
3,3,YqhI,0.159,No,no_mg
3,4,YqhI,0.174,No,no_mg
3,1,YqhI,0.178,No,10mM_mg
3,2,YqhI,0.174,No,10mM_mg
3,3,YqhI,0.176,No,10mM_mg
3,4,YqhI,0.174,No,10mM_mg
3,1,YkgS,0.134,No,no_mg
3,2,YkgS,0.133,No,no_mg
3,3,YkgS,0.13,No,no_mg
3,4,YkgS,0.128,No,no_mg
3,1,YkgS,0.13,No,10mM_mg
3,2,YkgS,0.139,No,10mM_mg
3,3,YkgS,0.115,No,10mM_mg
3,4,YkgS,0.128,No,10mM_mg
3,1,YobF,0.198,No,no_mg
3,2,YobF,0.209,No,no_mg
3,3,YobF,0.216,No,no_mg
3,4,YobF,0.217,No,no_mg
3,1,YobF,0.226,No,10mM_mg
3,2,YobF,0.199,No,10mM_mg
3,3,YobF,0.192,No,10mM_mg
3,4,YobF,0.204,No,10mM_mg
3,1,YddY,0.186,No,no_mg
3,2,YddY,0.178,No,no_mg
3,3,YddY,0.117,No,no_mg
3,4,YddY,0.203,No,no_mg
3,1,YddY,0.204,No,10mM_mg
3,2,YddY,0.194,No,10mM_mg
3,3,YddY,0.204,No,10mM_mg
3,4,YddY,0.204,No,10mM_mg
3,1,MgtS,0.098,No,no_mg
3,2,MgtS,0.098,No,no_mg
3,3,MgtS,0.099,No,no_mg
3,4,MgtS,0.099,No,no_mg
3,1,MgtS,0.1,No,10mM_mg
3,2,MgtS,0.1,No,10mM_mg
3,3,MgtS,0.1,No,10mM_mg
3,4,MgtS,0.098,No,10mM_mg
4,1,YriA,0.336,No,no_mg
4,2,YriA,0.37,No,no_mg
4,3,YriA,0.34,No,no_mg
4,4,YriA,0.364,No,no_mg
4,1,YriA,0.292,No,10mM_mg
4,2,YriA,0.369,No,10mM_mg
4,3,YriA,0.316,No,10mM_mg
4,4,YriA,0.367,No,10mM_mg
4,1,YadW,0.397,No,no_mg
4,2,YadW,0.449,No,no_mg
4,3,YadW,0.358,No,no_mg
4,4,YadW,0.385,No,no_mg
4,1,YadW,0.341,No,10mM_mg
4,2,YadW,0.321,No,10mM_mg
4,3,YadW,0.311,No,10mM_mg
4,4,YadW,0.338,No,10mM_mg
4,1,YqhI,0.292,No,no_mg
4,2,YqhI,0.224,No,no_mg
4,3,YqhI,0.255,No,no_mg
4,4,YqhI,0.277,No,no_mg
4,1,YqhI,0.3,No,10mM_mg
4,2,YqhI,0.299,No,10mM_mg
4,3,YqhI,0.297,No,10mM_mg
4,4,YqhI,0.304,No,10mM_mg
4,1,YkgS,0.155,No,no_mg
4,2,YkgS,0.151,No,no_mg
4,3,YkgS,0.149,No,no_mg
4,4,YkgS,0.144,No,no_mg
4,1,YkgS,0.145,No,10mM_mg
4,2,YkgS,0.156,No,10mM_mg
4,3,YkgS,0.123,No,10mM_mg
4,4,YkgS,0.141,No,10mM_mg
4,1,YobF,0.344,No,no_mg
4,2,YobF,0.336,No,no_mg
4,3,YobF,0.349,No,no_mg
4,4,YobF,0.341,No,no_mg
4,1,YobF,0.344,No,10mM_mg
4,2,YobF,0.336,No,10mM_mg
4,3,YobF,0.329,No,10mM_mg
4,4,YobF,0.33,No,10mM_mg
4,1,YddY,0.347,No,no_mg
4,2,YddY,0.343,No,no_mg
4,3,YddY,0.17,No,no_mg
4,4,YddY,0.366,No,no_mg
4,1,YddY,0.353,No,10mM_mg
4,2,YddY,0.351,No,10mM_mg
4,3,YddY,0.343,No,10mM_mg
4,4,YddY,0.349,No,10mM_mg
4,1,MgtS,0.098,No,no_mg
4,2,MgtS,0.097,No,no_mg
4,3,MgtS,0.099,No,no_mg
4,4,MgtS,0.098,No,no_mg
4,1,MgtS,0.098,No,10mM_mg
4,2,MgtS,0.098,No,10mM_mg
4,3,MgtS,0.099,No,10mM_mg
4,4,MgtS,0.096,No,10mM_mg
5,1,YriA,0.453,No,no_mg
5,2,YriA,0.567,No,no_mg
5,3,YriA,0.476,No,no_mg
5,4,YriA,0.504,No,no_mg
5,1,YriA,0.512,No,10mM_mg
5,2,YriA,0.52,No,10mM_mg
5,3,YriA,0.542,No,10mM_mg
5,4,YriA,0.501,No,10mM_mg
5,1,YadW,0.481,No,no_mg
5,2,YadW,0.565,No,no_mg
5,3,YadW,0.455,No,no_mg
5,4,YadW,0.528,No,no_mg
5,1,YadW,0.492,No,10mM_mg
5,2,YadW,0.468,No,10mM_mg
5,3,YadW,0.466,No,10mM_mg
5,4,YadW,0.474,No,10mM_mg
5,1,YqhI,0.425,No,no_mg
5,2,YqhI,0.336,No,no_mg
5,3,YqhI,0.349,No,no_mg
5,4,YqhI,0.352,No,no_mg
5,1,YqhI,0.436,No,10mM_mg
5,2,YqhI,0.427,No,10mM_mg
5,3,YqhI,0.433,No,10mM_mg
5,4,YqhI,0.434,No,10mM_mg
5,1,YkgS,0.184,No,no_mg
5,2,YkgS,0.179,No,no_mg
5,3,YkgS,0.172,No,no_mg
5,4,YkgS,0.172,No,no_mg
5,1,YkgS,0.169,No,10mM_mg
5,2,YkgS,0.184,No,10mM_mg
5,3,YkgS,0.133,No,10mM_mg
5,4,YkgS,0.167,No,10mM_mg
5,1,YobF,0.48,No,no_mg
5,2,YobF,0.421,No,no_mg
5,3,YobF,0.489,No,no_mg
5,4,YobF,0.415,No,no_mg
5,1,YobF,0.521,No,10mM_mg
5,2,YobF,0.481,No,10mM_mg
